5CA.77 1272.63,1654.64;1274.0,1648.7;1270.64,1647.92;1269.26,1653.86
5CA.79 1274.01,1648.67;1275.39,1642.72;1272.02,1641.94;1270.64,1647.88
6AA.01 1274.6,1206.37;1275.97,1200.43;1272.58,1199.64;1271.2,1205.58
6AA.03 1276.32,1198.91;1277.7,1192.97;1274.3,1192.18;1272.92,1198.12
6AA.05 1277.77,1192.62;1279.15,1186.67;1275.75,1185.89;1274.38,1191.83
6AA.07 1279.15,1186.64;1280.53,1180.7;1277.14,1179.91;1275.76,1185.85
6AA.09 1280.62,1180.35;1281.99,1174.41;1278.6,1173.62;1277.22,1179.56
6AA.11 1282.01,1174.38;1283.39,1168.43;1279.99,1167.65;1278.61,1173.59
6AA.13 1283.46,1168.08;1284.84,1162.14;1281.44,1161.35;1280.06,1167.3
6AA.15 1284.91,1161.79;1286.29,1155.85;1282.9,1155.06;1281.52,1161.0
6AA.17 1286.39,1155.5;1287.76,1149.56;1284.37,1148.77;1282.99,1154.72
6AA.19 1287.84,1149.21;1289.22,1143.27;1285.82,1142.48;1284.45,1148.42
6AA.21 1289.3,1142.92;1290.68,1136.98;1287.29,1136.19;1285.91,1142.13
6AA.23 1290.76,1136.63;1292.14,1130.69;1288.74,1129.9;1287.37,1135.84
6AA.25 1292.21,1130.34;1293.59,1124.4;1290.2,1123.61;1288.82,1129.55
6AA.27 1293.68,1124.05;1295.06,1118.11;1291.66,1117.32;1290.29,1123.26
6AA.29 1295.14,1117.76;1296.52,1111.82;1293.12,1111.03;1291.74,1116.97
6AA.31 1296.6,1111.47;1297.98,1105.53;1294.59,1104.74;1293.21,1110.68
6AA.33 1298.06,1105.18;1299.44,1099.24;1296.05,1098.45;1294.67,1104.39
6AA.35 1299.53,1098.89;1300.9,1092.94;1297.51,1092.16;1296.13,1098.1
6AA.37 1300.99,1092.6;1302.37,1086.65;1298.97,1085.87;1297.59,1091.81
6AA.39 1302.44,1086.3;1303.82,1080.36;1300.43,1079.57;1299.05,1085.52
6AA.41 1303.91,1080.01;1305.28,1074.07;1301.89,1073.28;1300.51,1079.23
6AA.43 1305.36,1073.72;1306.74,1067.78;1303.34,1066.99;1301.96,1072.93
6AA.45 1306.82,1067.43;1308.2,1061.49;1304.81,1060.7;1303.43,1066.64
6AA.47 1308.28,1061.14;1309.65,1055.2;1306.26,1054.41;1304.88,1060.35
6AA.49 1309.74,1054.85;1311.12,1048.91;1307.72,1048.12;1306.35,1054.06
6AA.51 1311.19,1048.56;1312.56,1042.61;1309.17,1041.83;1307.79,1047.77
6AA.53 1312.65,1042.27;1314.03,1036.32;1310.63,1035.54;1309.26,1041.48
6AA.55 1314.11,1035.98;1315.49,1030.03;1312.1,1029.25;1310.72,1035.19
6AA.57 1315.57,1029.68;1316.94,1023.74;1313.55,1022.95;1312.17,1028.9
6AA.59 1317.02,1023.39;1318.4,1017.45;1315.01,1016.66;1313.63,1022.6
6AA.61 1318.48,1017.1;1319.86,1011.16;1316.47,1010.37;1315.09,1016.31
6AA.63 1319.94,1010.81;1321.32,1004.87;1317.92,1004.08;1316.55,1010.02
6AA.65 1321.4,1004.52;1322.78,998.58;1319.38,997.79;1318.0,1003.73
6AA.67 1322.85,998.23;1324.23,992.28;1320.84,991.5;1319.46,997.44
6AA.69 1324.31,991.94;1325.69,985.99;1322.3,985.21;1320.92,991.15
6AA.71 1325.77,985.64;1327.14,979.7;1323.75,978.91;1322.37,984.86
6AA.73 1327.24,979.36;1328.62,973.41;1325.22,972.63;1323.84,978.57
6AA.75 1328.7,973.07;1330.08,967.12;1326.68,966.34;1325.31,972.28
6AA.77 1330.16,966.78;1331.54,960.83;1328.15,960.05;1326.77,965.99
6AA.79 1331.55,960.8;1332.92,954.86;1329.53,954.07;1328.15,960.01
6AA.81 1333.0,954.51;1334.38,948.57;1330.99,947.78;1329.61,953.72
6AA.83 1334.39,948.53;1335.77,942.59;1332.39,941.81;1331.01,947.75
6AA.85 1335.85,942.24;1337.23,936.3;1333.84,935.51;1332.46,941.46
6AA.87 1337.23,936.27;1338.61,930.32;1335.23,929.54;1333.85,935.48
6BA.01 1197.33,1538.87;1198.71,1532.93;1195.3,1532.14;1193.92,1538.08
6BA.03 1199.06,1531.41;1200.44,1525.47;1197.03,1524.68;1195.66,1530.62
6BA.05 1200.52,1525.12;1201.9,1519.18;1198.5,1518.39;1197.12,1524.33
6BA.07 1201.91,1519.15;1203.29,1513.21;1199.88,1512.42;1198.5,1518.36
6BA.09 1203.37,1512.86;1204.75,1506.92;1201.34,1506.13;1199.96,1512.07
6BA.11 1204.75,1506.88;1206.13,1500.94;1202.73,1500.15;1201.35,1506.09
6BA.13 1206.21,1500.59;1207.59,1494.65;1204.19,1493.86;1202.81,1499.8
6BA.15 1207.67,1494.3;1209.05,1488.36;1205.65,1487.57;1204.27,1493.51
6BA.17 1209.13,1488.01;1210.51,1482.07;1207.11,1481.28;1205.73,1487.22
6BA.19 1210.59,1481.72;1211.97,1475.78;1208.57,1474.99;1207.19,1480.93
6BA.21 1212.06,1475.43;1213.43,1469.49;1210.03,1468.7;1208.65,1474.64
6BA.23 1213.52,1469.14;1214.89,1463.2;1211.49,1462.41;1210.11,1468.35
6BA.25 1214.98,1462.85;1216.36,1456.91;1212.95,1456.12;1211.57,1462.06
6BA.27 1216.44,1456.56;1217.82,1450.62;1214.41,1449.83;1213.03,1455.77
6BA.29 1217.9,1450.27;1219.28,1444.32;1215.87,1443.53;1214.49,1449.48
6BA.31 1219.36,1443.98;1220.74,1438.03;1217.33,1437.24;1215.95,1443.19
6BA.33 1220.82,1437.69;1222.2,1431.74;1218.79,1430.95;1217.41,1436.9
6BA.35 1222.28,1431.39;1223.66,1425.45;1220.25,1424.66;1218.87,1430.6
6BA.37 1223.74,1425.1;1225.12,1419.16;1221.71,1418.37;1220.33,1424.31
6BA.39 1225.2,1418.81;1226.58,1412.87;1223.17,1412.08;1221.79,1418.02
6BA.41 1226.66,1412.52;1228.04,1406.58;1224.63,1405.79;1223.25,1411.73
6BA.43 1228.12,1406.23;1229.5,1400.29;1226.09,1399.5;1224.71,1405.44
6BA.45 1229.58,1399.94;1230.96,1394.0;1227.55,1393.21;1226.18,1399.15
6BA.47 1231.04,1393.65;1232.42,1387.71;1229.01,1386.92;1227.64,1392.86
6BA.49 1232.5,1387.36;1233.88,1381.42;1230.48,1380.63;1229.1,1386.57
6BA.51 1233.96,1381.07;1235.34,1375.13;1231.94,1374.34;1230.56,1380.28
6BA.53 1235.42,1374.78;1236.8,1368.84;1233.4,1368.05;1232.02,1373.99
6BA.55 1236.88,1368.49;1238.26,1362.55;1234.86,1361.76;1233.48,1367.7
6BA.57 1238.34,1362.2;1239.72,1356.25;1236.32,1355.46;1234.94,1361.41
6BA.59 1239.8,1355.91;1241.18,1349.96;1237.78,1349.17;1236.4,1355.12
6BA.61 1241.26,1349.61;1242.64,1343.67;1239.24,1342.88;1237.86,1348.82
6BA.63 1242.72,1343.32;1244.1,1337.38;1240.7,1336.59;1239.32,1342.53
6BA.65 1244.18,1337.03;1245.56,1331.09;1242.16,1330.3;1240.78,1336.24
6BA.67 1245.64,1330.74;1247.02,1324.8;1243.62,1324.01;1242.24,1329.95
6BA.69 1247.1,1324.45;1248.48,1318.51;1245.08,1317.72;1243.7,1323.66
6BA.71 1248.56,1318.16;1249.94,1312.22;1246.54,1311.43;1245.16,1317.37
6BA.73 1250.02,1311.87;1251.4,1305.93;1248.0,1305.14;1246.62,1311.08
6BA.75 1251.41,1305.9;1252.79,1299.95;1249.39,1299.16;1248.01,1305.11
6BA.77 1252.87,1299.6;1254.25,1293.66;1250.85,1292.87;1249.47,1298.81
6BA.79 1254.26,1293.63;1255.64,1287.69;1252.23,1286.9;1250.85,1292.84
6CA.01 1120.23,1871.44;1121.61,1865.5;1118.23,1864.71;1116.85,1870.65
6CA.03 1121.96,1863.98;1123.34,1858.04;1119.96,1857.25;1118.58,1863.19
6CA.05 1123.42,1857.69;1124.8,1851.75;1121.42,1850.96;1120.04,1856.9
6CA.07 1124.81,1851.71;1126.19,1845.77;1122.81,1844.99;1121.43,1850.93
6CA.09 1126.27,1845.42;1127.65,1839.48;1124.26,1838.7;1122.89,1844.64
6CA.11 1127.65,1839.45;1129.03,1833.5;1125.65,1832.72;1124.27,1838.66
6CA.13 1129.11,1833.16;1130.49,1827.21;1127.11,1826.43;1125.73,1832.37
6CA.15 1130.57,1826.86;1131.95,1820.92;1128.57,1820.14;1127.19,1826.08
6CA.17 1132.03,1820.57;1133.41,1814.63;1130.03,1813.85;1128.65,1819.79
6CA.19 1133.49,1814.28;1134.87,1808.34;1131.49,1807.56;1130.11,1813.5
6CA.21 1134.95,1807.99;1136.33,1802.05;1132.95,1801.26;1131.57,1807.21
6CA.23 1136.41,1801.7;1137.79,1795.76;1134.41,1794.97;1133.03,1800.92
6CA.25 1137.87,1795.41;1139.25,1789.47;1135.86,1788.68;1134.49,1794.62
6CA.27 1139.33,1789.12;1140.7,1783.18;1137.32,1782.39;1135.95,1788.33
6CA.29 1140.79,1782.83;1142.16,1776.88;1138.78,1776.1;1137.4,1782.04
6CA.31 1142.24,1776.54;1143.62,1770.59;1140.24,1769.81;1138.86,1775.75
6CA.33 1143.7,1770.25;1145.08,1764.3;1141.7,1763.52;1140.32,1769.46
6CA.35 1145.16,1763.95;1146.54,1758.01;1143.16,1757.23;1141.78,1763.17
6CA.37 1146.62,1757.66;1148.0,1751.72;1144.62,1750.94;1143.24,1756.88
6CA.39 1148.08,1751.37;1149.46,1745.43;1146.08,1744.65;1144.7,1750.59
6CA.41 1149.54,1745.08;1150.92,1739.14;1147.54,1738.35;1146.16,1744.3
6CA.43 1151.0,1738.79;1152.38,1732.85;1149.0,1732.06;1147.62,1738.01
6CA.45 1152.46,1732.5;1153.84,1726.56;1150.45,1725.77;1149.08,1731.71
6CA.47 1153.92,1726.21;1155.3,1720.27;1151.91,1719.48;1150.54,1725.42
6CA.49 1155.38,1719.92;1156.75,1713.97;1153.37,1713.19;1151.99,1719.13
6CA.51 1156.84,1713.63;1158.21,1707.68;1154.83,1706.9;1153.45,1712.84
6CA.53 1158.29,1707.33;1159.67,1701.39;1156.29,1700.61;1154.91,1706.55
6CA.55 1159.75,1701.04;1161.13,1695.1;1157.75,1694.32;1156.37,1700.26
6CA.57 1161.21,1694.75;1162.59,1688.81;1159.21,1688.03;1157.83,1693.97
6CA.59 1162.67,1688.46;1164.05,1682.52;1160.67,1681.74;1159.29,1687.68
6CA.61 1164.13,1682.17;1165.51,1676.23;1162.13,1675.44;1160.75,1681.39
6CA.63 1165.59,1675.88;1166.97,1669.94;1163.59,1669.15;1162.21,1675.1
6CA.65 1167.05,1669.59;1168.43,1663.65;1165.05,1662.86;1163.67,1668.8
6CA.67 1168.51,1663.3;1169.89,1657.36;1166.5,1656.57;1165.13,1662.51
6CA.69 1169.97,1657.01;1171.35,1651.06;1167.96,1650.28;1166.59,1656.22
6CA.71 1171.43,1650.72;1172.8,1644.77;1169.42,1643.99;1168.04,1649.93
6CA.73 1172.9,1644.43;1174.28,1638.49;1170.87,1637.7;1169.49,1643.64
6CA.75 1174.28,1638.45;1175.66,1632.51;1172.26,1631.72;1170.88,1637.66
6CA.77 1175.74,1632.16;1177.12,1626.22;1173.72,1625.43;1172.34,1631.37
6CA.79 1177.13,1626.19;1178.51,1620.24;1175.1,1619.45;1173.72,1625.4
7AA.01 1263.88,1203.88;1265.26,1197.94;1261.87,1197.15;1260.49,1203.09
7AA.03 1265.61,1196.42;1266.99,1190.48;1263.6,1189.69;1262.22,1195.63
7AA.05 1267.06,1190.12;1268.43,1184.18;1265.04,1183.4;1263.66,1189.34
7AA.07 1268.45,1184.15;1269.83,1178.21;1266.44,1177.42;1265.06,1183.36
7AA.09 1269.91,1177.86;1271.29,1171.92;1267.9,1171.13;1266.52,1177.07
7AA.11 1271.3,1171.88;1272.67,1165.94;1269.28,1165.16;1267.9,1171.1
7AA.13 1272.75,1165.59;1274.13,1159.65;1270.74,1158.86;1269.36,1164.81
7AA.15 1274.21,1159.3;1275.59,1153.36;1272.19,1152.57;1270.81,1158.51
7AA.17 1275.67,1153.01;1277.05,1147.07;1273.66,1146.28;1272.28,1152.22
7AA.19 1277.13,1146.72;1278.51,1140.78;1275.11,1139.99;1273.74,1145.93
7AA.21 1278.6,1140.43;1279.97,1134.49;1276.58,1133.7;1275.2,1139.64
7AA.23 1280.05,1134.14;1281.43,1128.2;1278.04,1127.41;1276.66,1133.35
7AA.25 1281.51,1127.85;1282.89,1121.91;1279.49,1121.12;1278.12,1127.06
7AA.27 1282.97,1121.56;1284.35,1115.61;1280.95,1114.83;1279.57,1120.77
7AA.29 1284.42,1115.27;1285.8,1109.32;1282.41,1108.54;1281.03,1114.48
7AA.31 1285.89,1108.98;1287.27,1103.03;1283.87,1102.25;1282.5,1108.19
7AA.33 1287.35,1102.68;1288.72,1096.74;1285.33,1095.95;1283.95,1101.9
7AA.35 1288.81,1096.4;1290.19,1090.45;1286.8,1089.67;1285.42,1095.61
7AA.37 1290.27,1090.1;1291.65,1084.16;1288.26,1083.37;1286.88,1089.32
7AA.39 1291.74,1083.81;1293.11,1077.87;1289.72,1077.08;1288.34,1083.03
7AA.41 1293.2,1077.52;1294.58,1071.58;1291.18,1070.79;1289.8,1076.74
7AA.43 1294.65,1071.23;1296.03,1065.29;1292.63,1064.5;1291.25,1070.44
7AA.45 1296.1,1064.94;1297.48,1059.0;1294.09,1058.21;1292.71,1064.15
7AA.47 1297.57,1058.65;1298.95,1052.71;1295.55,1051.92;1294.17,1057.86
7AA.49 1299.03,1052.36;1300.41,1046.42;1297.02,1045.63;1295.64,1051.57
7AA.51 1300.49,1046.07;1301.87,1040.13;1298.48,1039.34;1297.1,1045.28
7AA.53 1301.92,1039.77;1303.3,1033.83;1299.91,1033.04;1298.53,1038.98
7AA.55 1303.39,1033.48;1304.77,1027.54;1301.38,1026.75;1300.0,1032.69
7AA.57 1304.84,1027.19;1306.22,1021.25;1302.82,1020.46;1301.45,1026.4
7AA.59 1306.3,1020.9;1307.68,1014.96;1304.29,1014.17;1302.91,1020.11
7AA.61 1307.76,1014.61;1309.14,1008.66;1305.74,1007.88;1304.36,1013.82
7AA.63 1309.21,1008.31;1310.59,1002.37;1307.2,1001.59;1305.82,1007.53
7AA.65 1310.67,1002.02;1312.05,996.08;1308.66,995.29;1307.28,1001.24
7AA.67 1312.13,995.73;1313.51,989.79;1310.12,989.0;1308.74,994.95
7AA.69 1313.58,989.44;1314.96,983.5;1311.57,982.71;1310.19,988.65
7AA.71 1314.97,983.46;1316.35,977.52;1312.96,976.74;1311.58,982.68
7AA.73 1316.43,977.17;1317.81,971.23;1314.42,970.45;1313.04,976.39
7AA.75 1317.82,971.2;1319.2,965.26;1315.81,964.47;1314.43,970.41
7AA.77 1319.29,964.91;1320.67,958.97;1317.27,958.18;1315.89,964.12
7AA.79 1320.68,958.94;1322.05,952.99;1318.66,952.21;1317.28,958.15
7BA.01 1186.68,1536.42;1188.06,1530.48;1184.67,1529.7;1183.29,1535.64
7BA.03 1188.41,1528.96;1189.79,1523.02;1186.4,1522.24;1185.02,1528.18
7BA.05 1189.87,1522.67;1191.25,1516.73;1187.86,1515.94;1186.48,1521.89
7BA.07 1191.25,1516.7;1192.63,1510.76;1189.25,1509.97;1187.87,1515.91
7BA.09 1192.71,1510.41;1194.09,1504.46;1190.71,1503.68;1189.33,1509.62
7BA.11 1194.1,1504.43;1195.48,1498.49;1192.09,1497.7;1190.71,1503.65
7BA.13 1195.56,1498.14;1196.94,1492.2;1193.55,1491.41;1192.17,1497.35
7BA.15 1197.02,1491.85;1198.4,1485.91;1195.01,1485.12;1193.63,1491.06
7BA.17 1198.48,1485.56;1199.86,1479.62;1196.47,1478.83;1195.09,1484.77
7BA.19 1199.94,1479.27;1201.32,1473.33;1197.93,1472.54;1196.55,1478.48
7BA.21 1201.4,1472.98;1202.78,1467.04;1199.39,1466.25;1198.01,1472.19
7BA.23 1202.86,1466.69;1204.24,1460.74;1200.85,1459.96;1199.47,1465.9
7BA.25 1204.32,1460.4;1205.7,1454.45;1202.31,1453.67;1200.93,1459.61
7BA.27 1205.78,1454.1;1207.16,1448.16;1203.77,1447.38;1202.39,1453.32
7BA.29 1207.24,1447.81;1208.62,1441.87;1205.23,1441.09;1203.85,1447.03
7BA.31 1208.7,1441.52;1210.08,1435.58;1206.69,1434.79;1205.31,1440.74
7BA.33 1210.16,1435.23;1211.54,1429.29;1208.15,1428.5;1206.77,1434.45
7BA.35 1211.62,1428.94;1213.0,1423.0;1209.61,1422.21;1208.23,1428.15
7BA.37 1213.08,1422.65;1214.46,1416.71;1211.07,1415.92;1209.69,1421.86
7BA.39 1214.54,1416.36;1215.92,1410.42;1212.53,1409.63;1211.15,1415.57
7BA.41 1216.0,1410.07;1217.37,1404.13;1213.99,1403.34;1212.61,1409.28
7BA.43 1217.46,1403.78;1218.83,1397.84;1215.45,1397.05;1214.07,1402.99
7BA.45 1218.91,1397.49;1220.29,1391.54;1216.91,1390.76;1215.53,1396.7
7BA.47 1220.37,1391.2;1221.75,1385.25;1218.37,1384.47;1216.99,1390.41
7BA.49 1221.83,1384.91;1223.21,1378.96;1219.83,1378.18;1218.45,1384.12
7BA.51 1223.29,1378.61;1224.67,1372.67;1221.29,1371.89;1219.91,1377.83
7BA.53 1224.75,1372.32;1226.13,1366.38;1222.74,1365.59;1221.37,1371.54
7BA.55 1226.21,1366.03;1227.59,1360.09;1224.2,1359.3;1222.83,1365.25
7BA.57 1227.67,1359.74;1229.05,1353.8;1225.66,1353.01;1224.28,1358.96
7BA.59 1229.13,1353.45;1230.51,1347.51;1227.12,1346.72;1225.74,1352.66
7BA.61 1230.59,1347.16;1231.97,1341.22;1228.58,1340.43;1227.2,1346.37
7BA.63 1232.05,1340.87;1233.43,1334.93;1230.04,1334.14;1228.66,1340.08
7BA.65 1233.51,1334.58;1234.89,1328.64;1231.5,1327.85;1230.12,1333.79
7BA.67 1234.97,1328.29;1236.35,1322.35;1232.96,1321.56;1231.58,1327.5
7BA.69 1236.43,1322.0;1237.81,1316.05;1234.42,1315.27;1233.04,1321.21
7BA.71 1237.89,1315.71;1239.27,1309.76;1235.88,1308.98;1234.5,1314.92
7BA.73 1239.35,1309.42;1240.73,1303.47;1237.34,1302.69;1235.96,1308.63
7BA.75 1240.74,1303.44;1242.12,1297.5;1238.72,1296.71;1237.35,1302.65
7BA.77 1242.2,1297.15;1243.58,1291.21;1240.18,1290.42;1238.81,1296.36
7BA.79 1243.59,1291.17;1244.97,1285.23;1241.57,1284.44;1240.19,1290.39
7CA.03 1114.281,1848.583;1115.636,1842.738;1112.237,1841.95;1110.881,1847.795
7CA.05 1116.302,1839.872;1117.657,1834.027;1114.258,1833.238;1112.902,1839.083
7CA.07 1117.679,1833.933;1119.035,1828.088;1115.635,1827.3;1114.28,1833.145
7CA.09 1119.61,1825.612;1120.965,1819.767;1117.566,1818.979;1116.21,1824.824
7CA.11 1120.987,1819.674;1122.343,1813.829;1118.943,1813.041;1117.588,1818.885
7CA.13 1123.069,1810.702;1124.424,1804.857;1121.025,1804.068;1119.669,1809.913
7CA.15 1124.446,1804.763;1125.802,1798.919;1122.402,1798.13;1121.047,1803.975
7CA.17 1126.328,1796.653;1127.684,1790.808;1124.284,1790.02;1122.928,1795.865
7CA.19 1127.706,1790.715;1129.061,1784.87;1125.661,1784.082;1124.306,1789.926
7CA.21 1130.16,1780.137;1131.515,1774.292;1128.115,1773.504;1126.76,1779.348
7CA.23 1131.537,1774.199;1132.893,1768.354;1129.493,1767.565;1128.137,1773.41
7CA.25 1133.021,1767.803;1134.376,1761.958;1130.977,1761.17;1129.621,1767.014
7CA.27 1134.399,1761.865;1135.754,1756.02;1132.354,1755.231;1130.999,1761.076
7CA.29 1135.989,1755.008;1137.345,1749.163;1133.945,1748.375;1132.589,1754.219
7CA.31 1137.367,1749.07;1138.722,1743.225;1135.323,1742.436;1133.967,1748.281
7CA.33 1138.919,1742.378;1140.275,1736.534;1136.875,1735.745;1135.519,1741.59
7CA.35 1140.297,1736.44;1141.652,1730.595;1138.253,1729.807;1136.897,1735.652
7CA.37 1141.841,1729.784;1143.196,1723.939;1139.797,1723.151;1138.441,1728.996
7CA.39 1143.219,1723.846;1144.574,1718.001;1141.174,1717.212;1139.819,1723.057
7CA.41 1144.75,1717.243;1146.106,1711.398;1142.706,1710.609;1141.351,1716.454
7CA.43 1146.128,1711.304;1147.484,1705.459;1144.084,1704.671;1142.728,1710.516
7CA.45 1147.652,1704.735;1149.008,1698.891;1145.608,1698.102;1144.252,1703.947
7CA.47 1149.03,1698.797;1150.385,1692.952;1146.985,1692.164;1145.63,1698.009
7CA.49 1150.568,1692.166;1151.924,1686.321;1148.524,1685.532;1147.168,1691.377
7CA.51 1151.946,1686.227;1153.301,1680.383;1149.901,1679.594;1148.546,1685.439
7CA.53 1153.503,1679.514;1154.859,1673.669;1151.459,1672.88;1150.103,1678.725
7CA.55 1154.881,1673.575;1156.236,1667.731;1152.837,1666.942;1151.481,1672.787
7CA.57 1156.401,1667.022;1157.757,1661.177;1154.357,1660.388;1153.001,1666.233
7CA.59 1157.779,1661.083;1159.134,1655.238;1155.735,1654.45;1154.379,1660.295
7CA.61 1159.355,1654.288;1160.711,1648.443;1157.311,1647.655;1155.955,1653.5
7CA.63 1160.733,1648.35;1162.088,1642.505;1158.689,1641.716;1157.333,1647.561
7CA.65 1162.262,1641.76;1163.617,1635.916;1160.217,1635.127;1158.862,1640.972
7CA.67 1163.639,1635.822;1164.995,1629.977;1161.595,1629.189;1160.239,1635.034
7CA.69 1165.054,1629.723;1166.41,1623.878;1163.01,1623.09;1161.654,1628.935
7CA.71 1166.432,1623.785;1167.787,1617.94;1164.387,1617.152;1163.032,1622.996
8AA.07 1167.05,1181.03;1168.43,1175.08;1165.01,1174.29;1163.63,1180.23
8AA.09 1168.78,1173.57;1170.16,1167.62;1166.74,1166.83;1165.36,1172.77
8AA.11 1170.24,1167.28;1171.62,1161.33;1168.2,1160.54;1166.82,1166.48
8AA.13 1171.62,1161.3;1173.0,1155.36;1169.59,1154.57;1168.21,1160.51
8AA.15 1174.47,1149.03;1175.85,1143.09;1172.44,1142.3;1171.06,1148.24
8AA.17 1175.93,1142.74;1177.31,1136.8;1173.89,1136.01;1172.52,1141.95
8AA.19 1177.39,1136.45;1178.77,1130.51;1175.35,1129.72;1173.97,1135.66
8AA.21 1180.32,1123.87;1181.69,1117.93;1178.28,1117.14;1176.9,1123.08
8AA.23 1181.78,1117.58;1183.16,1111.64;1179.74,1110.85;1178.36,1116.79
8AA.25 1183.24,1111.29;1184.62,1105.35;1181.21,1104.56;1179.83,1110.5
8AA.27 1184.7,1105.0;1186.08,1099.06;1182.67,1098.27;1181.29,1104.21
8AA.29 1187.62,1092.42;1189.0,1086.48;1185.59,1085.68;1184.21,1091.63
8AA.31 1189.01,1086.44;1190.39,1080.5;1186.97,1079.71;1185.59,1085.65
8AA.33 1190.47,1080.15;1191.85,1074.21;1188.43,1073.42;1187.05,1079.36
8AA.35 1191.85,1074.18;1193.23,1068.24;1189.82,1067.44;1188.44,1073.39
8AA.37 1193.86,1065.55;1195.24,1059.6;1191.82,1058.81;1190.44,1064.75
8AA.39 1195.22,1059.66;1196.6,1053.72;1193.19,1052.93;1191.81,1058.87
8AA.41 1197.2,1051.15;1198.58,1045.21;1195.16,1044.42;1193.78,1050.36
8AA.43 1198.67,1044.79;1200.05,1038.84;1196.64,1038.05;1195.26,1043.99
8AA.45 1200.65,1036.28;1202.03,1030.34;1198.61,1029.54;1197.23,1035.49
8AA.47 1202.04,1030.3;1203.41,1024.36;1200.0,1023.57;1198.62,1029.51
8AA.49 1204.01,1021.8;1205.39,1015.85;1201.97,1015.06;1200.6,1021.0
8AA.51 1205.49,1015.43;1206.87,1009.49;1203.45,1008.7;1202.07,1014.64
8AA.53 1207.46,1006.92;1208.84,1000.98;1205.43,1000.19;1204.05,1006.13
8AA.55 1208.84,1000.95;1210.22,995.0;1206.82,994.22;1205.44,1000.16
8BA.01 1089.75,1513.89;1091.13,1507.95;1087.75,1507.16;1086.37,1513.11
8BA.03 1091.49,1506.43;1092.86,1500.49;1089.48,1499.7;1088.1,1505.65
8BA.05 1092.94,1500.14;1094.32,1494.2;1090.94,1493.41;1089.56,1499.36
8BA.07 1094.33,1494.17;1095.71,1488.22;1092.32,1487.44;1090.94,1493.38
8BA.09 1095.79,1487.88;1097.17,1481.93;1093.78,1481.15;1092.4,1487.09
8BA.11 1097.18,1481.9;1098.56,1475.96;1095.17,1475.17;1093.79,1481.11
8BA.13 1098.64,1475.61;1100.02,1469.67;1096.63,1468.88;1095.25,1474.82
8BA.15 1100.1,1469.32;1101.47,1463.38;1098.09,1462.59;1096.71,1468.53
8BA.17 1101.56,1463.03;1102.93,1457.08;1099.55,1456.3;1098.17,1462.24
8BA.19 1103.02,1456.74;1104.39,1450.79;1101.01,1450.01;1099.63,1455.95
8BA.21 1104.47,1450.45;1105.85,1444.5;1102.47,1443.72;1101.09,1449.66
8BA.23 1105.93,1444.15;1107.31,1438.21;1103.92,1437.43;1102.55,1443.37
8BA.25 1107.39,1437.86;1108.77,1431.92;1105.38,1431.14;1104.01,1437.08
8BA.27 1108.85,1431.57;1110.23,1425.63;1106.84,1424.84;1105.47,1430.79
8BA.29 1110.31,1425.28;1111.69,1419.34;1108.3,1418.55;1106.92,1424.5
8BA.31 1111.77,1418.99;1113.15,1413.05;1109.76,1412.26;1108.38,1418.2
8BA.33 1113.23,1412.7;1114.61,1406.76;1111.22,1405.97;1109.84,1411.91
8BA.35 1114.69,1406.41;1116.07,1400.47;1112.68,1399.68;1111.3,1405.62
8BA.37 1116.15,1400.12;1117.53,1394.18;1114.14,1393.39;1112.76,1399.33
8BA.39 1117.61,1393.83;1118.99,1387.88;1115.6,1387.1;1114.22,1393.04
8BA.41 1119.07,1387.54;1120.45,1381.59;1117.06,1380.81;1115.68,1386.75
8BA.43 1120.53,1381.25;1121.91,1375.3;1118.52,1374.52;1117.14,1380.46
8BA.45 1121.99,1374.95;1123.37,1369.01;1119.98,1368.23;1118.6,1374.17
8BA.47 1123.45,1368.66;1124.83,1362.72;1121.44,1361.94;1120.06,1367.88
8BA.49 1124.91,1362.37;1126.29,1356.43;1122.9,1355.64;1121.52,1361.59
8BA.51 1126.37,1356.08;1127.75,1350.14;1124.36,1349.35;1122.98,1355.3
8BA.53 1127.83,1349.79;1129.21,1343.85;1125.82,1343.06;1124.44,1349.0
8BA.55 1129.29,1343.5;1130.67,1337.56;1127.28,1336.77;1125.9,1342.71
8BA.57 1130.75,1337.21;1132.13,1331.27;1128.74,1330.48;1127.36,1336.42
8BA.59 1132.21,1330.92;1133.58,1324.98;1130.2,1324.19;1128.82,1330.13
8BA.61 1133.67,1324.63;1135.04,1318.68;1131.66,1317.9;1130.28,1323.84
8BA.63 1135.13,1318.34;1136.5,1312.39;1133.12,1311.61;1131.74,1317.55
8BA.65 1136.58,1312.05;1137.96,1306.1;1134.58,1305.32;1133.2,1311.26
8BA.67 1138.04,1305.75;1139.42,1299.81;1136.03,1299.03;1134.66,1304.97
8BA.69 1139.5,1299.46;1140.88,1293.52;1137.49,1292.74;1136.12,1298.68
8BA.71 1140.96,1293.17;1142.34,1287.23;1138.95,1286.44;1137.58,1292.39
8BA.73 1142.42,1286.88;1143.8,1280.94;1140.42,1280.15;1139.04,1286.1
8BA.75 1143.81,1280.91;1145.18,1274.96;1141.8,1274.18;1140.42,1280.12
8BA.77 1145.26,1274.61;1146.64,1268.67;1143.26,1267.89;1141.88,1273.83
8BA.79 1146.65,1268.64;1148.03,1262.7;1144.64,1261.91;1143.27,1267.85
